UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF
5589,M20448,2,1.2474360362331123,1.209468451660267,0.15185541784054696,-0.23944680747916175,-0.8476069604753742,0,0,0,0,0,0
5590,M20449,2,1.2474360362331123,1.2768693372657955,-1.3430535401436745,1.7568544643892088,-0.8004749169279678,0,0,0,0,0,0
5591,M20450,2,1.2474360362331123,1.2768693372657955,-1.1087767631461474,1.9474560933615657,-0.7533428733805614,0,0,0,0,0,0
5592,L52771,1,1.2474360362331123,1.3442702228713626,0.19647956584007595,-0.6206500654238761,-0.706210829833155,0,0,0,0,0,0
5593,L52772,1,1.2474360362331123,1.2768693372657955,-0.5677089686518582,0.6734346786516008,-0.6747894674682174,0,0,0,0,0,0
5594,L52773,1,1.2974320698607618,1.2768693372657955,-1.0306845041469714,0.8038463195274238,-0.6433681051032798,0,0,0,0,0,0
5595,L52774,1,1.2974320698607618,1.2768693372657955,0.330352009838663,-0.45011176581703016,-0.6119467427383422,0,0,0,0,0,0
5596,M20455,2,1.3474281034883828,1.3442702228713626,2.260346410818292,-1.8645764860855742,-0.5805253803734046,0,0,0,0,0,0
5597,M20456,2,1.3474281034883828,1.3442702228713626,-0.004329100157804543,-0.32973178962396227,-0.5333933368259982,0,0,0,0,0,0
5598,L52777,1,1.3474281034883828,1.3442702228713626,-0.21071578465562615,-0.29963679557569567,-0.48626129327859174,0,0,0,0,0,0
5599,L52778,1,1.3974241371160325,1.4116711084769296,-0.5453968946520936,1.2151445715204048,-0.45483993091365416,0,0,0,0,0,0
5600,M20459,2,1.3474281034883828,1.3442702228713626,0.6315650088354837,-0.9015366765410335,-0.42341856854871657,0,0,0,0,0,0
5601,L52780,1,1.3974241371160325,1.4116711084769296,-0.2888080436548019,-0.33976345430671806,-0.37628652500131016,0,0,0,0,0,0
5602,L52781,1,1.4474201707436536,1.4790719940824582,0.36939813933825083,-0.6106184007411204,-0.34486516263637257,0,0,0,0,0,0
5603,L52782,1,1.4474201707436536,1.4116711084769296,-1.142244874145794,1.4759678532720513,-0.313443800271435,0,0,0,0,0,0
5604,L52783,1,1.4474201707436536,1.4790719940824582,-1.1087767631461474,1.7869494584374754,-0.28202243790649734,0,0,0,0,0,0
5605,L52784,1,1.4474201707436536,1.4790719940824582,-0.14377956265633265,-0.21938347811365091,-0.25060107554155975,0,0,0,0,0,0
5606,L52785,1,1.4474201707436536,1.4790719940824582,-0.16051361815615603,0.14175645046555194,-0.21917971317662216,0,0,0,0,0,0
5607,L52786,1,1.4474201707436536,1.4790719940824582,1.0610724333309502,-1.64387986306495,-0.18775835081168454,0,0,0,0,0,0
5608,M20467,2,1.4474201707436536,1.4790719940824582,1.1503207293300084,-1.4532782340925934,-0.15633698844674693,0,0,0,0,0,0
5609,M20468,2,1.5474122379989528,1.5464728796880252,0.4698024723371911,-0.8413466884444997,-0.10920494489934053,0,0,0,0,0,0
5610,M20469,2,1.5474122379989528,1.6138737652935538,-0.8968120601483845,1.014511277865292,-0.062072901351934134,0,0,0,0,0,0
5611,L52790,1,1.5474122379989528,1.6138737652935538,-0.7350495236500919,0.12169312110004112,-0.014940857804527726,0,0,0,0,0,0
5612,M20471,2,1.4974162043713033,1.5464728796880252,0.7542814158341884,-1.0520116467823681,0.016480504560409875,0,0,0,0,0,0
5613,L52792,1,1.4974162043713033,1.5464728796880252,-0.29438606215474306,0.24207309729310825,0.06361254810781627,0,0,0,0,0,0
5614,M20473,2,1.4974162043713033,1.5464728796880252,-0.31112011765456643,-0.1190668312860946,0.09503391047275388,0,0,0,0,0,0
5615,H35028,0,1.4974162043713033,1.4790719940824582,0.4753804908371322,-1.1222332995616573,0.1421659540201603,0,0,0,0,0,0
5616,M20475,2,1.4974162043713033,1.4790719940824582,-1.5717522986412606,3.1412241906094858,0.2207193599325043,1,0,0,1,0,0
5617,L52796,1,1.4974162043713033,1.5464728796880252,-0.3278541731543898,0.14175645046555194,0.2678514034799107,0,0,0,0,0,0
5618,L52797,1,1.5474122379989528,1.6138737652935538,-0.7517835791499152,2.158121051699434,0.2992727658448483,1,0,0,1,0,0
5619,M20478,2,1.4974162043713033,1.6138737652935538,0.5925188793358959,-1.0419799820996123,0.3306941282097859,0,0,0,0,0,0
5620,L52799,1,1.4974162043713033,1.5464728796880252,2.1934101888189987,-1.8144181626717961,0.3778261717571923,0,0,0,0,0,0
5621,L52800,1,1.4974162043713033,1.5464728796880252,-0.032219192657510165,-0.14916182533436123,0.4092475341221299,0,0,0,0,0,0
5622,M20481,2,1.4474201707436536,1.4790719940824582,-1.3765216511433214,1.445872859223784,0.44066889648706753,0,0,0,0,0,0
5623,L52802,1,1.4474201707436536,1.4790719940824582,0.17974551034025257,0.06150313300350718,0.48780094003447394,0,0,0,0,0,0
5624,L52803,1,1.4474201707436536,1.5464728796880252,0.21879163983984046,-0.3698584483549854,0.5192223023994115,0,0,0,0,0,0
5625,M20484,2,1.3974241371160325,1.4790719940824582,-0.38921237665374214,-0.30966846025845146,0.5506436647643491,0,0,0,0,0,0
5626,L52805,1,1.3474281034883828,1.4116711084769296,1.0554944148310093,-1.5636265456029053,0.5977757083117555,0,0,0,0,0,0
5627,H35040,0,1.3474281034883828,1.4116711084769296,0.35824210233836856,-0.7510617062996991,0.6291970706766932,0,0,0,0,0,0
5628,L52807,1,1.3474281034883828,1.4116711084769296,0.3247739913387218,-0.018750184458538297,0.7077504765890371,0,0,0,0,0,0
5629,L52808,1,1.3474281034883828,1.4116711084769296,0.8323736748333642,-0.8012200297134773,0.7391718389539748,0,0,0,0,0,0
5630,L52809,1,1.3474281034883828,1.4790719940824582,-0.7462055606499741,1.1449229187411152,0.7705932013189124,0,0,0,0,0,0
5631,M20490,2,1.3974241371160325,1.4790719940824582,0.42517832433766206,-0.7109350475686768,0.8020145636838499,0,0,0,0,0,0
5632,L52811,1,1.3974241371160325,1.4790719940824582,-0.13262352565645041,-0.31970012494120725,0.8491466072312563,0,0,0,0,0,0
5633,L52812,1,1.3474281034883828,1.4790719940824582,-0.9079680971482668,1.2853662242996937,0.880567969596194,0,0,0,0,0,0
5634,L52813,1,1.3474281034883828,1.4790719940824582,-0.5119287836524469,0.7536879961136456,0.9119893319611315,0,0,0,0,0,0
5635,M20494,2,1.2974320698607618,1.4790719940824582,-1.0362625226469127,1.6565378175616523,0.9434106943260692,0,0,0,0,0,0
5636,L52815,1,1.2974320698607618,1.4116711084769296,-0.20513776615568505,0.7336246667481341,0.9905427378734756,0,0,0,0,0,0
5637,L52816,1,1.2974320698607618,1.3442702228713626,-0.5119287836524469,0.5530547024585329,1.0219641002384132,0,0,0,0,0,0
5638,M20497,2,1.2474360362331123,1.3442702228713626,-0.2888080436548019,0.6132446905550669,1.0533854626033508,0,0,0,0,0,0
5639,L52818,1,1.2974320698607618,1.4116711084769296,-0.11031145165668592,-0.1892884840653836,1.1005175061507573,0,0,0,0,0,0
5640,L52819,1,1.2974320698607618,1.4116711084769296,0.7208133048345416,-1.1322649642444131,1.1319388685156948,0,0,0,0,0,1
5641,L52820,1,1.2974320698607618,1.4116711084769296,-0.6625352831508573,1.1649862481066267,1.1633602308806323,0,0,0,0,0,0
5642,L52821,1,1.2974320698607618,1.4116711084769296,-0.36690030265397766,-0.26954180152742907,1.19478159324557,0,0,0,0,0,0
5643,L52822,1,1.2474360362331123,1.3442702228713626,-0.2441838956552729,-0.1190668312860946,1.2262029556105076,0,0,0,0,0,0
5644,L52823,1,1.2474360362331123,1.3442702228713626,0.19647956584007595,0.20194643856208588,1.2576243179754452,0,0,0,0,0,0
5645,L52824,1,1.2474360362331123,1.3442702228713626,-0.8689219676486789,1.1348912540583593,1.2890456803403827,0,0,0,0,0,0
5646,M20505,2,1.2474360362331123,1.3442702228713626,0.29130588033907506,-1.0620433114651238,1.3204670427053204,0,0,0,0,0,0
5647,M20506,2,1.1974400026054626,1.209468451660267,0.5869408608359546,-0.27957346621018414,1.3675990862527267,0,0,0,0,0,0
5648,H35061,0,1.2474360362331123,1.209468451660267,4.636582291793212,-2.5366980198302014,1.4147311298001333,0,0,0,0,0,0
5649,L52828,1,1.2474360362331123,1.2768693372657955,-0.7685176346497387,0.492864714361999,1.4932845357124773,0,0,0,0,0,0
5650,M20509,2,1.2474360362331123,1.2768693372657955,-0.696003394150504,1.1649862481066267,1.5247058980774149,0,0,0,0,0,0
5651,L52830,1,1.2474360362331123,1.3442702228713626,-0.4617266171529768,0.6333080199205777,1.5718379416248212,0,0,0,0,0,0
5652,M20511,2,1.2474360362331123,1.3442702228713626,-0.5119287836524469,0.5731180318240445,1.603259303989759,0,0,0,0,0,0
5653,L52832,1,1.1974400026054626,1.209468451660267,1.049916396331068,-1.352961587265037,1.6503913475371652,0,0,0,0,0,0
5654,L52833,1,1.1974400026054626,1.1420675660547,-0.2441838956552729,-0.31970012494120725,1.6818127099021027,0,0,0,0,0,0
5655,L52834,1,1.1474439689778415,1.0746666804491714,0.029139010841842207,-0.570491742010098,-1.6959837443286896,0,0,0,0,0,0
5656,L52835,1,1.1474439689778415,1.0072657948436043,-0.8466098936489144,0.7336246667481341,-1.6645623819637518,0,0,0,0,0,0
5657,M20516,2,1.1474439689778415,1.0072657948436043,-1.2426492071447344,0.723593002065379,-1.6331410195988143,0,0,0,0,0,0
5658,L52837,1,1.1474439689778415,1.0072657948436043,1.4236436358271234,-1.3930882459960594,-1.5860089760514078,0,0,0,0,0,0
5659,M20518,2,1.0974479353501918,0.9398649092380373,-0.9302801711480313,1.5160945120030738,-1.5545876136864702,0,0,0,0,0,0
5660,M20519,2,1.1474439689778415,1.0072657948436043,0.7542814158341884,-1.0018533233685898,-1.507455570139064,0,0,0,0,0,0
5661,L52840,1,1.0974479353501918,0.9398649092380373,-0.3445882286542132,0.17185144451381926,-1.4603235265916574,0,0,0,0,0,0
5662,L52841,1,1.0974479353501918,0.9398649092380373,-0.7908297086495032,1.3054295536652054,-1.42890216422672,0,0,0,0,0,0
5663,L52842,1,1.0974479353501918,1.0072657948436043,0.4307563428376032,-0.6005867360583647,-1.3974808018617824,0,0,0,0,0,0
5664,M20523,2,1.1474439689778415,1.0072657948436043,-0.04895324815733354,0.23204143261035248,-1.3660594394968446,0,0,0,0,0,0
5665,M20524,2,1.0974479353501918,0.9398649092380373,0.0012489183421365824,-0.49023842454805255,-1.3189273959494383,0,0,0,0,0,0
5666,L52845,1,1.1474439689778415,0.9398649092380373,1.7081225793241208,-1.8144181626717961,-1.2717953524020318,0,0,0,0,0,0
5667,L52846,1,1.0974479353501918,0.9398649092380373,-0.606755098151446,0.312294750072398,-1.2403739900370943,0,0,0,0,0,0
5668,L52847,1,1.0974479353501918,0.9398649092380373,3.018956926810285,-2.0852731091061982,-1.2089526276721567,0,0,0,0,0,0
5669,M20528,2,1.0974479353501918,0.9398649092380373,-0.5955990611515638,0.5329913730930215,-1.177531265307219,0,0,0,0,0,0
5670,M20529,2,1.0974479353501918,1.0072657948436043,-0.3334321916543309,-0.04884517850680491,-1.1303992217598127,0,0,0,0,0,0
5671,L52850,1,1.0974479353501918,1.0072657948436043,-0.6402232091510928,0.5229597084102664,-1.0832671782124061,0,0,0,0,0,0
5672,H35085,0,1.0974479353501918,1.0746666804491714,-0.02664117415756904,-0.27957346621018414,-1.0518458158474686,0,0,0,0,0,0
5673,H35086,0,1.0474519017225707,1.0746666804491714,0.9048879153325988,-1.383056581313304,-0.9732924099351247,0,0,0,0,0,0
5674,L52853,1,1.0974479353501918,1.0746666804491714,-0.42825850615333005,1.0044796131825364,-0.8947390040227806,0,0,0,0,0,0
5675,M20534,2,1.0974479353501918,1.1420675660547,-0.8131417826492676,0.252104761975864,-0.863317641657843,0,0,0,0,0,0
5676,M20535,2,1.1474439689778415,1.1420675660547,-0.4784606726528002,0.252104761975864,-0.8161855981104366,0,0,0,0,0,0
5677,L52856,1,1.1474439689778415,1.209468451660267,0.14627739934060582,-0.21938347811365091,-0.7690535545630302,0,0,0,0,0,0
5678,L52857,1,1.1474439689778415,1.209468451660267,-1.4378798546426736,1.1750179127893825,-0.7376321921980926,0,0,0,0,0,0
5679,M20538,2,1.0974479353501918,1.1420675660547,0.2522597508394872,-0.37989011303774045,-0.706210829833155,0,0,0,0,0,0
5680,M20539,2,1.0974479353501918,1.1420675660547,-0.4059464321535655,0.9041629663549801,-0.6590787862857486,0,0,0,0,0,0
5681,M20540,2,1.0974479353501918,1.0746666804491714,-0.8521879121488555,1.0546379365963146,-0.6119467427383422,0,0,0,0,0,0
5682,L52861,1,1.0974479353501918,1.0746666804491714,-0.8689219676486789,0.4326747262654651,-0.5648146991909357,0,0,0,0,0,0
5683,H35096,0,1.1474439689778415,1.0746666804491714,-0.5453968946520936,1.3957145358100058,-0.5333933368259982,0,0,0,0,0,0
5684,M20543,2,1.0974479353501918,1.0746666804491714,0.2968838988390162,-0.22941514279640599,-0.45483993091365416,0,0,0,0,0,0
5685,H35098,0,1.0974479353501918,1.0746666804491714,0.30803993583889844,-0.31970012494120725,-0.40770788736624775,0,0,0,0,0,0
5686,L52865,1,1.0974479353501918,1.0072657948436043,-0.31669813615450754,0.5630863671412888,-0.32915448145390375,0,0,0,0,0,0
5687,L52866,1,1.0974479353501918,1.0746666804491714,0.6650331198351305,-0.8614100178100111,-0.29773311908896616,0,0,0,0,0,0
5688,L52867,1,1.1474439689778415,1.1420675660547,3.5209785918049863,-2.1855897559337545,-0.26631175672402857,0,0,0,0,0,0
5689,M20548,2,1.1474439689778415,1.1420675660547,-0.6458012276510339,0.4627697203137324,-0.23489039435909095,0,0,0,0,0,0
5690,L52869,1,1.1974400026054626,1.209468451660267,0.023560992341901083,-0.8915050118582778,-0.18775835081168454,0,0,0,0,0,0
5691,L52870,1,1.1474439689778415,1.209468451660267,-0.5788650056517404,0.4828330496792433,-0.15633698844674693,0,0,0,0,0,0
5692,L52871,1,1.1974400026054626,1.209468451660267,-1.2203371331449697,1.6465061528788967,-0.12491562608180934,0,0,0,0,0,0
5693,M20552,2,1.1974400026054626,1.2768693372657955,-1.2593832626445576,1.5762845000996077,-0.09349426371687174,0,0,0,0,0,0
5694,M20553,2,1.1974400026054626,1.209468451660267,-0.4784606726528002,0.21197810324484165,-0.046362220169465326,0,0,0,0,0,0
5695,L52874,1,1.1974400026054626,1.209468451660267,-0.1716696551560383,0.5731180318240445,0.0007698233779410749,0,0,0,0,0,0
5696,L52875,1,1.1974400026054626,1.209468451660267,-0.4896167096526824,0.20194643856208588,0.03219118574287868,0,0,0,0,0,0
5697,H35110,0,1.2474360362331123,1.2768693372657955,0.3136179543388396,-0.5403967479618307,0.06361254810781627,0,0,0,0,0,0
5698,L52877,1,1.2474360362331123,1.2768693372657955,-1.0306845041469714,0.9442896250860024,0.1421659540201603,0,0,0,0,0,0
5699,L52878,1,1.2474360362331123,1.2768693372657955,-1.5271281506417316,1.987582752092588,0.1735873163850979,0,0,0,0,0,0
5700,L52879,1,1.1974400026054626,1.2768693372657955,1.8308389863228256,-1.4131515753615709,0.2050086787500355,0,0,0,0,0,0
5701,L52880,1,1.2474360362331123,1.2768693372657955,-0.23302785865539066,0.1618197798310635,0.2364300411149731,0,0,0,0,0,0
5702,M20561,2,1.2474360362331123,1.2768693372657955,-1.0697306336465593,1.4358411945410283,0.2678514034799107,0,0,0,0,0,0
5703,L52882,1,1.1474439689778415,1.1420675660547,0.029139010841842207,0.3223264147551537,0.3149834470273171,0,0,0,0,0,0
5704,H35117,0,1.1474439689778415,1.1420675660547,-0.4617266171529768,0.5430230377757772,0.3464048093922547,0,0,0,0,0,0
5705,L52884,1,1.2474360362331123,1.209468451660267,-1.1366668556458528,1.2753345596169388,0.4249582153045987,0,0,0,0,0,0
5706,L52885,1,1.1974400026054626,1.2768693372657955,-0.4840386911527413,0.312294750072398,0.4563795776695363,0,0,0,0,0,0
5707,L52886,1,1.1974400026054626,1.2768693372657955,-1.3876776881432036,3.0108125497336626,0.48780094003447394,1,0,0,1,0,0
5708,L52887,1,1.1974400026054626,1.209468451660267,-0.5063507651525058,0.3423897441206646,0.5192223023994115,0,0,0,0,0,0
5709,L52888,1,1.1474439689778415,1.1420675660547,0.4028662503378976,-0.13913016065160544,0.5506436647643491,0,0,0,0,0,0
5710,L52889,1,1.0974479353501918,1.1420675660547,0.0960752328411357,-0.13913016065160544,0.5820650271292868,0,0,0,0,0,0
5711,H35124,0,1.0974479353501918,1.1420675660547,-0.7015814126504452,0.6533713492860893,0.6134863894942243,0,0,0,0,0,0
5712,L52891,1,1.0974479353501918,1.0746666804491714,0.034717029341783334,-0.40998510708600777,0.6920397954065683,0,0,0,0,0,0
5713,L52892,1,1.0974479353501918,1.1420675660547,-1.1645569481455584,1.4659361885892956,0.723461157771506,0,0,0,0,0,0
5714,L52893,1,1.0974479353501918,1.2768693372657955,0.3191959728387807,-0.1993201487481394,0.7548825201364435,0,0,0,0,0,0
5715,L52894,1,1.0974479353501918,1.209468451660267,0.44191237983748544,-0.399953442403252,0.7863038825013812,0,0,0,0,0,0
5716,H35129,0,1.0974479353501918,1.2768693372657955,0.3247739913387218,-0.42001677176876356,0.8177252448663187,0,0,0,0,0,0
5717,L52896,1,1.1474439689778415,1.3442702228713626,-1.0306845041469714,1.2251762362031606,0.8962786507786628,0,0,0,0,0,0
5718,L52897,1,1.1474439689778415,1.3442702228713626,1.1558987478299494,-1.1924549523409467,0.9277000131436004,0,0,0,0,0,0
5719,L52898,1,1.1974400026054626,1.3442702228713626,0.4586464353373088,-0.7510617062996991,0.9591213755085379,0,0,0,0,0,0
5720,L52899,1,1.1474439689778415,1.3442702228713626,-0.785251690149562,0.3323580794379088,0.9905427378734756,0,0,0,0,0,0
5721,L52900,1,1.1474439689778415,1.2768693372657955,-0.5844430241516816,1.1950812421548933,1.0219641002384132,0,0,0,0,0,0
5722,M20581,2,1.1474439689778415,1.209468451660267,-0.5342408576522114,0.3423897441206646,1.0533854626033508,0,0,0,0,0,0
5723,L52902,1,1.0974479353501918,1.1420675660547,-0.2832300251548608,0.4627697203137324,1.1005175061507573,0,0,0,0,0,0
5724,M20583,2,1.1474439689778415,1.209468451660267,-0.3557442656540954,0.8038463195274238,1.1319388685156948,0,0,0,0,0,0
5725,L52904,1,1.1474439689778415,1.209468451660267,-0.5900210426516227,1.034574607230803,1.179070912063101,0,0,0,0,0,0
5726,M20585,2,1.1474439689778415,1.209468451660267,0.10165325134107683,-0.5905550713756088,1.2104922744280389,0,0,0,0,0,0
5727,M20586,2,1.1974400026054626,1.2768693372657955,-0.785251690149562,1.014511277865292,1.2576243179754452,0,0,0,0,0,0
5728,M20587,2,1.1474439689778415,1.209468451660267,0.11280928834095907,-0.5604600773273423,1.3047563615228517,0,0,0,0,0,0
5729,M20588,2,1.1974400026054626,1.2768693372657955,-0.651379246150975,0.6433396846033335,1.351888405070258,0,0,0,0,0,0
5730,M20589,2,1.1474439689778415,1.209468451660267,-0.4226804876533889,-0.43004843645151863,1.3990204486176645,0,0,0,0,0,0
5731,L52910,1,1.1474439689778415,1.1420675660547,1.4180656173271824,-1.4733415634581044,1.4461524921650708,0,0,0,0,0,0
5732,L52911,1,1.0974479353501918,1.0746666804491714,1.8587290788225312,-1.9648931329131307,1.4775738545300083,0,0,0,0,0,0
5733,L52912,1,1.0974479353501918,1.1420675660547,-0.7071594311503863,0.45273805563097663,1.508995216894946,0,0,0,0,0,0
5734,L52913,1,1.1474439689778415,1.209468451660267,-0.2888080436548019,0.3223264147551537,1.5404165792598836,0,0,0,0,0,0
5735,L52914,1,1.1474439689778415,1.209468451660267,-0.9470142266478546,1.6264428235133859,1.5718379416248212,1,0,0,0,1,0
5736,L52915,1,1.1974400026054626,1.209468451660267,0.7487033973342473,-0.991821658685834,1.603259303989759,0,0,0,0,0,0
5737,M20596,2,1.1974400026054626,1.2768693372657955,-0.556552931651976,-0.33976345430671806,1.6346806663546964,0,0,0,0,0,0
5738,L52917,1,1.1474439689778415,1.209468451660267,0.19647956584007595,0.28219975602413067,1.6818127099021027,0,0,0,0,0,0
5739,L52918,1,1.1474439689778415,1.1420675660547,-1.4378798546426736,0.8840996369894685,-1.6959837443286896,0,0,0,0,0,0
5740,M20599,2,1.0974479353501918,1.1420675660547,0.6371430273354248,-0.8614100178100111,-1.6645623819637518,0,0,0,0,0,0
5741,M20600,2,1.1474439689778415,1.1420675660547,-0.021063155657627917,-0.16922515469987276,-1.6174303384163455,0,0,0,0,0,0
5742,M20601,2,1.1474439689778415,1.1420675660547,-0.31112011765456643,0.05147146832075141,-1.570298294868939,0,0,0,0,0,0
5743,L52922,1,1.1474439689778415,1.1420675660547,-0.696003394150504,0.7035296726998674,-1.5231662513215327,0,0,0,0,0,0
5744,M20603,2,1.0974479353501918,1.0746666804491714,-0.8912340416484434,0.2922314207068864,-1.491744888956595,0,0,0,0,0,0
5745,H35158,0,1.0974479353501918,1.0072657948436043,-0.31669813615450754,0.2621364266586198,-1.4446128454091887,0,0,0,0,0,0
5746,L52925,1,1.0474519017225707,1.0072657948436043,2.5002012063157606,-1.9949881269613972,-1.3660594394968446,0,0,0,0,0,0
5747,M20606,2,1.0474519017225707,1.0072657948436043,0.5367386943364846,-0.8413466884444997,-1.334638077131907,0,0,0,0,0,0
5748,L52927,1,1.0474519017225707,1.0072657948436043,-0.032219192657510165,-0.05887684318956068,-1.2875060335845006,0,0,0,0,0,0
5749,M20608,2,1.0974479353501918,1.1420675660547,0.20763560283995822,-0.6005867360583647,-1.256084671219563,0,0,0,0,0,0
5750,H35163,0,1.0974479353501918,1.209468451660267,-1.1645569481455584,2.2484060338442347,-1.2089526276721567,0,0,0,0,0,0
5751,L52930,1,1.0974479353501918,1.209468451660267,2.4667330953161137,-1.8244498273545515,-1.1303992217598127,0,0,0,0,0,0
5752,H35165,0,1.1474439689778415,1.209468451660267,-0.3557442656540954,0.28219975602413067,-1.0989778593948751,0,0,0,0,0,0
5753,H35166,0,1.1474439689778415,1.209468451660267,1.4794238208265347,-1.5034365575063715,-1.020424453482531,0,0,0,0,0,0
5754,L52933,1,1.0974479353501918,1.0746666804491714,-0.6848473571506217,1.4157778651755175,-0.941871047570187,0,0,0,0,0,0
5755,L52934,1,1.0474519017225707,1.0072657948436043,1.049916396331068,-1.2325816110719694,-0.9104496852052494,0,0,0,0,0,0
5756,L52935,1,1.0474519017225707,0.9398649092380373,-0.8242978196491499,0.9242262957204916,-0.8790283228403118,0,0,0,0,0,0
5757,M20616,2,0.997455868094921,1.0072657948436043,-0.963748282147678,1.2352079008859156,-0.8476069604753742,0,0,0,0,0,0
5758,L52937,1,0.9474598344672714,0.8724640236325086,-0.963748282147678,1.566252835416852,-0.8004749169279678,0,0,0,0,0,0
5759,L52938,1,0.9474598344672714,0.8724640236325086,-0.21071578465562615,0.08156646236901802,-0.7690535545630302,0,0,0,0,0,0
5760,L52939,1,0.8974638008396503,0.8724640236325086,0.06818514034143008,-0.42001677176876356,-0.7376321921980926,0,0,0,0,0,0
5761,M20620,2,0.9474598344672714,0.8724640236325086,-0.09357739615686254,-0.44008010113427437,-0.706210829833155,0,0,0,0,0,0
5762,L52941,1,0.9474598344672714,0.8050631380269416,-0.9470142266478546,0.9844162838170248,-0.6590787862857486,0,0,0,0,0,0
5763,L52942,1,0.8974638008396503,0.8050631380269416,-1.142244874145794,1.2352079008859156,-0.627657423920811,0,0,0,0,0,0
5764,H35177,0,0.8974638008396503,0.8050631380269416,-0.4896167096526824,-0.05887684318956068,-0.5962360615558734,0,0,0,0,0,0
5765,L52944,1,0.8474677672120007,0.8050631380269416,0.28014984333919285,-0.20935181343089515,-0.5176826556435293,0,0,0,0,0,0
5766,L52945,1,0.8474677672120007,0.8724640236325086,0.9439340448321867,-0.9516949999548118,-0.48626129327859174,0,0,0,0,0,0
5767,M20626,2,0.8474677672120007,0.8050631380269416,-0.7015814126504452,0.2621364266586198,-0.45483993091365416,0,0,0,0,0,0
5768,M20627,2,0.7974717335843795,0.8050631380269416,-0.690425375650563,0.6533713492860893,-0.40770788736624775,0,0,0,0,0,0
5769,L52948,1,0.8474677672120007,0.8724640236325086,-0.6569572646509162,0.5931813611895553,-0.36057584381884134,0,0,0,0,0,0
5770,L52949,1,0.8474677672120007,0.8724640236325086,-1.0641526151466183,1.1047962600100927,-0.32915448145390375,0,0,0,0,0,0
5771,L52950,1,0.7974717335843795,0.8050631380269416,-0.7294715051501508,0.2922314207068864,-0.29773311908896616,0,0,0,0,0,0
5772,L52951,1,0.7974717335843795,0.8050631380269416,-0.07684334065703917,0.3724847381689319,-0.26631175672402857,0,0,0,0,0,0
5773,L52952,1,0.7974717335843795,0.8724640236325086,0.9327780078323045,-1.0118849880513456,-0.23489039435909095,0,0,0,0,0,0
5774,H35187,0,0.7974717335843795,0.8050631380269416,-0.8019857456493854,0.6834663433343559,-0.20346903199415334,0,0,0,0,0,0
5775,L52954,1,0.7474756999567299,0.737662252421413,0.35266408383842746,-0.570491742010098,-0.12491562608180934,0,0,0,0,0,0
5776,L52955,1,0.7974717335843795,0.737662252421413,2.0539597263204707,-1.8545448214028186,-0.09349426371687174,0,0,0,0,0,0
5777,L52956,1,0.7974717335843795,0.737662252421413,-1.192447040645264,0.9242262957204916,-0.062072901351934134,0,0,0,0,0,0
5778,L52957,1,0.7974717335843795,0.737662252421413,-0.7294715051501508,0.4427063909482209,-0.03065153898699653,0,0,0,0,0,0
5779,M20638,2,0.8474677672120007,0.737662252421413,-0.2776520066549197,0.14175645046555194,0.0007698233779410749,0,0,0,0,0,0
5780,L52959,1,0.7974717335843795,0.737662252421413,0.7877495268338351,-1.082106640830635,0.04790186692534748,0,0,0,0,0,0
5781,L52960,1,0.8474677672120007,0.8050631380269416,-0.12146748865656816,0.24207309729310825,0.07932322929028508,0,0,0,0,0,0
5782,M20641,2,0.8474677672120007,0.737662252421413,0.44191237983748544,-0.32973178962396227,0.11074459165522269,0,0,0,0,0,0
5783,L52962,1,0.8474677672120007,0.737662252421413,-0.4673046356529179,-0.018750184458538297,0.1578766352026291,0,0,0,0,0,0
5784,H35197,0,0.8974638008396503,0.737662252421413,0.023560992341901083,-0.35982678367222964,0.18929799756756668,0,0,0,0,0,0
5785,M20644,2,0.8974638008396503,0.737662252421413,-0.7796736716496209,0.18188310919657433,0.2678514034799107,0,0,0,0,0,0
5786,L52965,1,0.8474677672120007,0.737662252421413,-0.38921237665374214,-0.27957346621018414,0.3149834470273171,0,0,0,0,0,0
5787,L52966,1,0.8474677672120007,0.8050631380269416,-0.09915541465680366,-0.32973178962396227,0.3464048093922547,0,0,0,0,0,0
5788,L52967,1,0.8474677672120007,0.8724640236325086,0.2522597508394872,-0.1190668312860946,0.3778261717571923,0,0,0,0,0,0
5789,L52968,1,0.8974638008396503,1.0072657948436043,-0.5342408576522114,0.3323580794379088,0.4092475341221299,0,0,0,0,0,0
5790,M20649,2,0.8974638008396503,1.0072657948436043,-0.6848473571506217,0.9041629663549801,0.44066889648706753,0,0,0,0,0,0
5791,M20650,2,0.8474677672120007,0.8050631380269416,0.13512136234072358,-0.5504284126445864,0.48780094003447394,0,0,0,0,0,0
5792,M20651,2,0.8974638008396503,0.8724640236325086,0.017982973841959956,0.011344809589729025,0.5349329835818804,0,0,0,0,0,0
5793,M20652,2,0.8974638008396503,0.8724640236325086,0.4753804908371322,-0.8413466884444997,0.5820650271292868,0,0,0,0,0,0
5794,L52973,1,0.8974638008396503,0.8724640236325086,-0.37805633965385993,0.42264306158271003,0.6291970706766932,0,0,0,0,0,0
5795,M20654,2,0.9474598344672714,1.0072657948436043,-0.2609179511550963,0.08156646236901802,0.6606184330416307,0,0,0,0,0,0
